X	Y	Z
11.14850044	-1.91250002	4.66699982
11.12374973	-1.93774998	4.72399998
11.17525005	-1.92649996	4.71049976
11.19974995	-1.87275004	4.7414999
11.28950024	-1.95274997	4.65249968
11.25650024	-1.96825004	4.6932497
11.23174953	-1.92725003	4.73274994
11.29349995	-1.92525005	4.70225
11.26900005	-1.87074995	4.70725012
11.31974983	-1.89750004	4.73850012
11.11575031	-1.82500005	4.64674997
11.1864996	-1.84924996	4.67499971
11.16024971	-1.7895	4.62824965
11.13899994	-1.79375005	4.69124985
11.18949986	-1.77400005	4.73549986
11.25224972	-1.82799995	4.66074991
11.28674984	-1.83175004	4.74000025
11.12549973	-1.92200005	4.78224993
11.17350006	-1.95000005	4.77024984
11.11575031	-1.86524999	4.77499962
11.16349983	-1.88100004	4.77899981
11.13475037	-1.9325	4.84574986
11.19349957	-1.95175004	4.82099962
11.19725037	-1.96500003	4.86975002
11.07450008	-1.89300001	4.80749989
11.07975006	-1.90024996	4.8607502
11.26200008	-1.94225001	4.77349997
11.32324982	-1.96300006	4.75425005
11.25549984	-1.89024997	4.76975012
11.30274963	-1.87224996	4.78399992
11.30599976	-1.95274997	4.86625004
11.20199966	-1.90075004	4.84450006
11.13875008	-1.83249998	4.80674982
11.18824959	-1.84449995	4.80599976
11.10149956	-1.75724995	4.78649998
11.09074974	-1.83449996	4.84049988
11.23900032	-1.83399999	4.77425003
10.92774963	-1.62425005	4.63424969
10.93875027	-1.66499996	4.71000004
10.87349987	-1.61724997	4.7329998
10.93375015	-1.625	4.74125004
11.05924988	-1.6825	4.6732502
11.03775024	-1.676	4.74275017
10.98375034	-1.64450002	4.73850012
11.02324963	-1.61625004	4.69599962
11.06474972	-1.63074994	4.72849989
10.84774971	-1.54324996	4.64649963
10.85599995	-1.59025002	4.67799997
10.90699959	-1.57825005	4.6784997
10.83675003	-1.48650002	4.62575006
10.85725021	-1.48074996	4.67124987
10.82775021	-1.55324996	4.70774984
10.87825012	-1.53674996	4.70199966
10.94225025	-1.57749999	4.7182498
10.92350006	-1.53625	4.74125004
10.8447504	-1.5115	4.73000002
10.91174984	-1.49175	4.7097497
10.94974995	-1.54250002	4.64649963
10.99174976	-1.57225001	4.65824986
11.03349972	-1.53674996	4.64124966
10.98824978	-1.58749998	4.73600006
10.96350002	-1.51925004	4.704
10.91075039	-1.68525004	4.79049969
10.87150002	-1.64400005	4.78774977
10.82750034	-1.61524999	4.80174971
10.94075012	-1.64374995	4.7954998
10.90225029	-1.60175002	4.80474997
10.83874989	-1.71700001	4.82375002
10.84749985	-1.66550004	4.82999992
10.94149971	-1.70924997	4.82524967
10.86299992	-1.60150003	4.85325003
10.90400028	-1.65250003	4.87050009
10.98799992	-1.68274999	4.77299976
11.02900028	-1.62699997	4.7665
10.85424995	-1.55299997	4.77199984
10.94250011	-1.58124995	4.77775002
10.90575027	-1.54525006	4.79699993
10.87374973	-1.48099995	4.77425003
10.92374992	-1.48950005	4.75974989
10.85249996	-1.55774999	4.82574987
10.89649963	-1.55499995	4.85949993
10.84574986	-1.47424996	4.83074999
10.84974957	-1.51575005	4.87050009
10.90250015	-1.50425005	4.8295002
10.94050026	-1.52775002	4.85399961
10.98274994	-1.53925002	4.76149988
11.02900028	-1.53925002	4.7874999
10.97224998	-1.48125005	4.78999996
11.02149963	-1.48924994	4.8034997
11.00599957	-1.57025003	4.8262496
10.99524975	-1.52499998	4.85024977
11.06449986	-1.53349996	4.83225012
11.06424999	-1.48199999	4.83999968
11.15974998	-1.62625003	4.66599989
11.13199997	-1.69774997	4.69199991
11.09724998	-1.68599999	4.74349976
10.93700027	-1.926	4.96574974
10.88875008	-1.949	4.99599981
10.8977499	-1.88300002	4.98649979
10.98525047	-1.94324994	4.88474989
11.05300045	-1.96000004	4.921
10.97299957	-1.96650004	4.99499989
11.00174999	-1.92850006	4.97524977
11.00500011	-1.85924995	4.99024963
10.93900013	-1.93274999	5.02075005
11.03050041	-1.98000002	5.0062499
11.00174999	-1.91075003	5.02699995
11.0635004	-1.98000002	5.06524992
11.09424973	-1.97774994	4.96449995
11.25249958	-1.94575	4.91774988
11.0965004	-1.954	5.0222497
10.84325027	-1.648	4.91474962
10.52200031	-1.45675004	4.67525005
10.34675026	-1.29200006	4.72399998
10.36699963	-1.25425005	4.69449997
10.31099987	-1.24049997	4.73549986
10.39850044	-1.21700001	4.73474979
10.45849991	-1.21724999	4.66024971
10.52649975	-1.24699998	4.66124964
10.45549965	-1.24024999	4.70674992
10.54675007	-1.26775002	4.70199966
10.50399971	-1.21700001	4.71674967
10.32425022	-1.44500005	4.83874989
10.39449978	-1.46500003	4.87024975
10.40425014	-1.41050005	4.83974981
10.42749977	-1.36099994	4.83824968
10.46325016	-1.39950001	4.83899975
10.51749992	-1.37750006	4.84724998
10.30599976	-1.31924999	4.75274992
10.41049957	-1.33449996	4.79699993
10.38724995	-1.27849996	4.79924965
10.37749958	-1.23000002	4.79049969
10.30725002	-1.3175	4.85999966
10.37924957	-1.29075003	4.87074995
10.42825031	-1.29725003	4.84674978
10.44624996	-1.22000003	4.78125
10.51900005	-1.23249996	4.76499987
10.53174973	-1.26699996	4.80250025
10.52149963	-1.31400001	4.86574984
10.47999954	-1.24399996	4.86874962
10.52449989	-1.22399998	4.83150005
10.55350018	-1.27275002	4.85349989
10.56949997	-1.37549996	4.62024975
10.7784996	-1.44875002	4.6619997
10.70499992	-1.38849998	4.6534996
10.79950047	-1.34924996	4.67724991
10.7177496	-1.44099998	4.69949961
10.77050018	-1.42225003	4.70924997
10.74775028	-1.36374998	4.68300009
10.72624969	-1.39824998	4.72599983
10.8135004	-1.38	4.73149967
10.61975002	-1.27450001	4.64024973
10.57549953	-1.22099996	4.66274977
10.64375019	-1.22300005	4.67600012
10.68375015	-1.25524998	4.68924999
10.67399979	-1.23325002	4.74300003
10.74075031	-1.29674995	4.63649988
10.7822504	-1.29499996	4.66949987
10.75125027	-1.25125003	4.65625
10.80000019	-1.23899996	4.63899994
10.72049999	-1.29174995	4.69149971
10.7784996	-1.31375003	4.71999979
10.81499958	-1.25300002	4.71074963
10.77075005	-1.21774995	4.69749975
10.74250031	-1.47125006	4.75474977
10.76949978	-1.40824997	4.76224995
10.78724957	-1.44500005	4.79399967
10.81050014	-1.38724995	4.78849983
10.79724979	-1.41849995	4.85374975
10.61575031	-1.28324997	4.79399967
10.63024998	-1.23000002	4.77425003
10.67175007	-1.25750005	4.79174995
10.66499996	-1.32850003	4.86674976
10.36174965	-1.17525005	4.64174986
10.4119997	-1.18675005	4.67350006
10.36100006	-1.13199997	4.67600012
10.32649994	-1.08899999	4.66225004
10.40275002	-1.13100004	4.64225006
10.36124992	-1.18575001	4.69274998
10.35925007	-1.153	4.73074961
10.3664999	-1.08975005	4.70924997
10.41975021	-1.13174999	4.69424963
10.47824955	-1.16849995	4.67275
10.53925037	-1.16624999	4.66899967
10.44775009	-1.09675002	4.64249992
10.49174976	-1.10500002	4.67824984
10.54475021	-1.11399996	4.6699996
10.44550037	-1.16050005	4.73649979
10.47824955	-1.12049997	4.72524977
10.43624973	-1.08899999	4.72049999
10.52799988	-1.12750006	4.72874975
10.34224987	-1.03750002	4.66099977
10.39550018	-1.05949998	4.67074966
10.3664999	-1.03324997	4.71000004
10.33450031	-1.05649996	4.74300003
10.41399956	-1.04474998	4.73175001
10.3210001	-0.98925	4.69299984
10.32600021	-0.96200001	4.73899984
10.41549969	-0.97724998	4.70725012
10.51675034	-1.05875003	4.66575003
10.46825027	-1.06075001	4.6869998
10.49174976	-1.07274997	4.73474979
10.53800011	-1.06575	4.71474981
10.47074986	-1.01800001	4.73850012
10.52050018	-1.00600004	4.72424984
10.55550003	-0.97000003	4.72650003
10.34549999	-1.17649996	4.77400017
10.36674976	-1.11000001	4.77724981
10.34924984	-1.09724998	4.82274961
10.42675018	-1.09875	4.87099981
10.51825047	-1.15499997	4.7784996
10.47399998	-1.08825004	4.80699968
10.48649979	-1.18624997	4.81850004
10.4857502	-1.19350004	4.87074995
10.5255003	-1.15400004	4.85500002
10.48250008	-1.12899995	4.83749962
10.55000019	-1.11374998	4.83399963
10.3409996	-1.04999995	4.79524994
10.30949974	-1.01125002	4.76300001
10.36550045	-0.99675	4.7727499
10.42024994	-0.99425	4.75749969
10.42949963	-1.02925003	4.86524963
10.45575047	-1.04400003	4.77974987
10.50349998	-1.02900004	4.79124975
10.45250034	-0.9795	4.79699993
10.52149963	-0.98325002	4.77349997
10.55525017	-0.96074998	4.80449963
10.48149967	-1.05200005	4.87074995
10.53324986	-1.06075001	4.83074999
10.45899963	-0.98374999	4.85449982
10.6107502	-1.17375004	4.6619997
10.66800022	-1.16225004	4.63599968
10.71875	-1.21300006	4.63224983
10.79724979	-1.18850005	4.64599991
10.71450043	-1.17050004	4.70599985
10.81000042	-1.17725003	4.6954999
10.61975002	-0.97125	4.72399998
10.67850018	-0.96249998	4.69974995
10.8152504	-1.08475006	4.64524984
10.72525024	-0.99599999	4.73425007
10.78374958	-0.99550003	4.73749971
10.78275013	-1.11775005	4.8607502
10.59449959	-1.01324999	4.75674963
10.57499981	-0.96324998	4.85299969
10.75374985	-1.05425	4.79474974
10.81324959	-1.02425003	4.77675009
10.35499954	-1.40900004	4.90275002
10.42825031	-1.40875006	4.88524961
10.39599991	-1.43499994	4.91724968
10.36750031	-1.36300004	4.87925005
10.43000031	-1.35625005	4.8915
10.39025021	-1.36724997	4.93374968
10.36699963	-1.41750002	4.96199989
10.33349991	-1.45000005	4.98749971
10.34424973	-1.38775003	4.99674988
10.42749977	-1.39900005	4.94949961
10.39725018	-1.39224994	4.99774981
10.48974991	-1.44225001	4.90100002
10.54150009	-1.40824997	4.92275
10.48025036	-1.38524997	4.90224981
10.55599976	-1.35374999	4.87724972
10.50374985	-1.34724998	4.92700005
10.49075031	-1.43499994	4.95349979
10.46199989	-1.42050004	4.99349976
10.52799988	-1.44200003	4.9909997
10.44225025	-1.36125004	4.98224974
10.49874973	-1.36600006	4.99224997
10.38449955	-1.29775	4.92549992
10.36349964	-1.21749997	4.91499996
10.42675018	-1.25300002	4.87699986
10.36100006	-1.33225	4.99799967
10.42374992	-1.29824996	4.9659996
10.32775021	-1.23574996	4.95899963
10.36275005	-1.27900004	4.99499989
10.36725044	-1.21850002	4.98924971
10.41149998	-1.25074995	4.93650007
10.41349983	-1.24825001	4.99849987
10.47099972	-1.32449996	4.88724995
10.55475044	-1.32850003	4.92499971
10.50975037	-1.28775001	4.92649984
10.47624969	-1.22800004	4.93249989
10.53275013	-1.25024998	4.90224981
10.4772501	-1.2895	4.96549988
10.44474983	-1.21650004	4.97199965
10.54325008	-1.26950002	4.98175001
10.33250046	-1.42525005	5.03099966
10.39700031	-1.45650005	5.02075005
10.39900017	-1.41849995	5.06124973
10.39974976	-1.35249996	5.02799988
10.34675026	-1.45099998	5.09724998
10.36349964	-1.34724998	5.07874966
10.3447504	-1.36699998	5.12699986
10.41775036	-1.37724996	5.0852499
10.39400005	-1.40575004	5.12649965
10.49400043	-1.43575001	5.03025007
10.52350044	-1.41149998	5.06299973
10.45750046	-1.34449995	5.03849983
10.53299999	-1.36699998	5.03424978
10.44474983	-1.44274998	5.09450006
10.53499985	-1.36125004	5.09399986
10.33450031	-1.29525006	5.04199982
10.40550041	-1.29999995	5.0222497
10.32149982	-1.22000003	5.01349974
10.40400028	-1.22375	5.04474974
10.33574963	-1.29024994	5.12199974
10.39274979	-1.29225004	5.09124994
10.32050037	-1.25	5.07725
10.43099976	-1.24150002	5.08799982
10.3692503	-1.24425006	5.10099983
10.46675014	-1.29324996	5.02075005
10.48075008	-1.21724999	5.11100006
10.60074997	-1.43225002	4.90249968
10.60400009	-1.40925002	4.96574974
10.60499954	-1.29974997	4.96799994
10.5795002	-1.42850006	5.01274967
10.5614996	-1.46224999	5.06224966
10.58349991	-1.41100001	5.06099987
10.60849953	-1.36125004	5.01900005
10.65375042	-1.38374996	5.01199961
10.65324974	-1.36099994	5.06299973
10.59125042	-1.37650001	5.09699965
10.63574982	-1.40324998	5.08724976
10.66549969	-1.38724995	5.12575006
10.57625008	-1.32500005	5.0062499
10.60249996	-1.278	5.10249996
10.35499954	-1.18149996	4.87899971
10.43150043	-1.15824997	4.88249969
10.41924953	-1.18499994	4.92875004
10.36100006	-1.1365	4.91174984
10.32724953	-1.16949999	4.96449995
10.40750027	-1.18550003	4.99049997
10.35925007	-1.14999998	4.99774981
10.39025021	-1.14674997	4.95199966
10.42000008	-1.12825	4.9914999
10.47749996	-1.15649998	4.92350006
10.54024982	-1.19599998	4.88674974
10.55774975	-1.16299999	4.92525005
10.49174976	-1.11125004	4.90299988
10.55049992	-1.12300003	4.88824987
10.52674961	-1.11099994	4.94474983
10.50374985	-1.09074998	4.98600006
10.55749989	-1.09000003	4.98674965
10.42475033	-1.06550002	4.90974998
10.35925007	-1.00074995	4.90999985
10.41399956	-0.98325002	4.8807497
10.39449978	-1.08200002	4.99399996
10.54874992	-1.06575	4.921
10.45349979	-1.07799995	4.96299982
10.50024986	-1.03649998	4.99374962
10.35875034	-1.1925	5.03274965
10.31750011	-1.15474999	5.03274965
10.43074989	-1.18099999	5.03900003
10.36149979	-1.12825	5.05299997
10.40824986	-1.08899999	5.05924988
10.34549999	-1.19700003	5.09349966
10.41950035	-1.1875	5.11350012
10.42300034	-1.13674998	5.11399984
10.47525024	-1.20825005	5.03874969
10.47624969	-1.1595	5.05449963
10.53724957	-1.16275001	5.04699993
10.47799969	-1.16050005	5.10449982
10.49374962	-1.10574996	5.09625006
10.35525036	-1.06900001	5.05699968
10.41749954	-1.01824999	5.05924988
10.36550045	-1.06274998	5.1107502
10.41349983	-1.07850003	5.1107502
10.36625004	-1.00849998	5.08799982
10.34025002	-0.96350002	5.11249971
10.47525024	-1.06599998	5.02749968
10.43449974	-0.97000003	5.04999971
10.55650043	-1.01524997	5.02349997
10.46199989	-1.03174996	5.09200001
10.48600006	-1.05974996	5.12674999
10.43274975	-0.99575001	5.11975002
10.56274986	-1.17225003	4.98749971
10.8067503	-1.18525004	4.8920002
10.80700016	-1.13999999	4.92449999
10.76224995	-1.11175001	4.93099976
10.79724979	-1.15849996	4.98649979
10.81124973	-1.08850002	4.96124983
10.59025002	-0.99225003	4.90224981
10.62374973	-0.96974999	4.96649981
10.78849983	-1.01549995	4.91849995
10.77400017	-1.02425003	4.99774981
10.60725021	-1.09475005	5.05725002
10.59175014	-1.18175006	5.07699966
10.71574974	-1.17900002	5.02524996
10.6619997	-0.99825001	5.0449996
10.60575008	-1.05675006	5.0932498
10.67975044	-1.07299995	5.0847497
10.65950012	-1.02600002	5.10974979
10.63150024	-0.96474999	5.07149982
10.68675041	-0.98699999	5.09149981
10.72599983	-1.06875002	5.05124998
10.70750046	-0.98724997	5.01249981
10.74925041	-1.02925003	5.08699989
10.73149967	-0.99150002	5.11524963
10.93000031	-1.43824995	4.66449976
10.84549999	-1.41725004	4.72024965
10.85824966	-1.34525001	4.70374966
10.83749962	-1.29024994	4.66624975
10.88825035	-1.29849994	4.66750002
10.87425041	-1.25049996	4.66599989
10.91724968	-1.21700001	4.67474985
10.82900047	-1.30649996	4.71775007
10.84424973	-1.4325	4.78174973
10.91749954	-1.43824995	4.76550007
10.87650013	-1.42349994	4.82249975
10.87899971	-1.44875002	4.8664999
10.95600033	-1.43225002	4.80074978
10.98025036	-1.38524997	4.78125
10.90174961	-1.22975004	4.76249981
10.98875046	-1.24874997	4.76574993
11.00724983	-1.23724997	4.8119998
11.05475044	-1.25699997	4.83824968
11.01974964	-1.23775005	4.86899996
10.83650017	-1.14974999	4.63724995
10.87275028	-1.11074996	4.64575005
10.88049984	-1.19749999	4.71799994
10.85099983	-1.14475	4.68524981
10.82925034	-0.96100003	4.73099995
10.83924961	-1.11950004	4.85500002
10.89025021	-1.09325004	4.84800005
10.93824959	-1.11000001	4.85500002
10.99825001	-1.18624997	4.80624962
10.97974968	-1.15799999	4.86500025
11.04500008	-1.20150006	4.8182497
10.99650002	-1.10475004	4.86324978
10.87450027	-0.98624998	4.79250002
10.92574978	-0.9655	4.77749968
10.84774971	-1.05875003	4.81724977
10.87899971	-1.04124999	4.86749983
10.93550014	-1.04499996	4.86749983
10.93624973	-0.99975002	4.83274984
11.26375008	-1.07949996	4.65824986
11.32450008	-1.07700002	4.73624992
11.09924984	-1.20875001	4.78874969
11.14850044	-1.06500006	4.86899996
11.31499958	-1.01349998	4.83399963
11.32524967	-0.96474999	4.82474995
10.99475002	-1.24300003	4.91400003
10.97224998	-1.25650001	4.95674992
10.85624981	-1.20025003	4.89225006
10.86750031	-1.15649998	4.9142499
10.86600018	-1.08899999	4.92399979
10.92175007	-1.0905	4.91874981
10.83024979	-1.18525004	4.94449997
10.90999985	-1.15824997	4.96875
10.85925007	-1.11675	4.96549988
10.95849991	-1.19774997	4.92724991
11.03999996	-1.15250003	4.89124966
10.97424984	-1.12349999	4.91274977
11.01550007	-1.09975004	4.93050003
10.95724964	-1.09175003	4.95549965
10.98799992	-1.10500002	4.99300003
10.84224987	-0.96125001	4.88474989
10.86824989	-1.00074995	4.92724991
10.87024975	-1.04725003	4.95725012
10.88774967	-1.08200002	4.98924971
10.89675045	-1.0115	4.98624992
10.95374966	-1.03725004	4.91549969
11.02299976	-1.04925001	4.92999983
10.96650028	-0.97525001	4.89925003
11	-1.00049996	4.93300009
11.02525043	-0.97350001	4.88674974
11.07174969	-1.02149999	4.9347496
10.9460001	-1.04900002	4.99574995
10.97224998	-0.99774998	4.99324989
10.92074966	-1.16624999	5.02699995
10.92825031	-1.0905	5.01975012
10.92774963	-1.12100005	5.0619998
11.00675011	-1.15799999	5.01849985
10.88949966	-1.06974995	5.09774971
10.95024967	-1.03750002	5.04724979
11.05525017	-0.98925	5.09275007
11.13024998	-1.04974997	4.94949961
11.19050026	-0.99250001	5.04349995
11.14274979	-0.97724998	5.07375002
11.22900009	-1.03024995	5.02524996
11.26325035	-1.051	5.0625
11.26049995	-0.9605	5.01849985
11.31025028	-0.99250001	5.02874994
11.28775024	-1.03750002	5.11899996
11.23124981	-1.00699997	5.07599974
11.21350002	-0.96249998	5.09224987
11.27974987	-0.99225003	5.07449961
10.33224964	-1.78024995	5.3807497
10.41149998	-1.74749994	5.38049984
10.32524967	-1.70025003	5.15299988
10.41574955	-1.70050001	5.14599991
10.38599968	-1.67299998	5.18599987
10.34025002	-1.64575005	5.16349983
10.37924957	-1.60374999	5.17175007
10.43124962	-1.69799995	5.19924974
10.32649994	-1.6085	5.19875002
10.41975021	-1.63524997	5.21000004
10.42625046	-1.60150003	5.25124979
10.46249962	-1.64750004	5.14824963
10.47025013	-1.63300002	5.24424982
10.36975002	-1.53725004	5.17924976
10.35249996	-1.49825001	5.14374971
10.38700008	-1.48025	5.18099976
10.35875034	-1.57050002	5.21574974
10.42549992	-1.55875003	5.21899986
10.3807497	-1.53799999	5.25
10.45925045	-1.57675004	5.17474985
10.54024982	-1.47274995	5.16349983
10.52700043	-1.56949997	5.25075006
10.53474998	-1.47525001	5.22699976
10.41324997	-1.66575003	5.31349993
10.32275009	-1.60874999	5.28599977
10.37300014	-1.63300002	5.31374979
10.34074974	-1.71700001	5.32574987
10.33125019	-1.67050004	5.35325003
10.37724972	-1.69974995	5.3722496
10.33150005	-1.61925006	5.34724998
10.42574978	-1.61825001	5.32749987
10.43025017	-1.63600004	5.37549973
10.46350002	-1.60450006	5.28624964
10.55300045	-1.63475001	5.26624966
10.52025032	-1.60549998	5.31349993
10.5010004	-1.65250003	5.3494997
10.36149979	-1.57525003	5.27899981
10.41975021	-1.55025005	5.30299997
10.35124969	-1.51100004	5.28349972
10.40775013	-1.49775004	5.31274986
10.36375046	-1.55725002	5.33375025
10.38875008	-1.59025002	5.36424971
10.41574955	-1.546	5.36625004
10.33475018	-1.51100004	5.34149981
10.39424992	-1.48625004	5.38049984
10.48700047	-1.53824997	5.28375006
10.53899956	-1.54100001	5.30674982
10.48750019	-1.47249997	5.29349995
10.55700016	-1.49249995	5.27824974
10.49549961	-1.54900002	5.34824991
10.45650005	-1.48625004	5.34224987
10.54374981	-1.49325001	5.33449984
10.62674999	-1.66674995	5.18549967
10.58250046	-1.63250005	5.17449999
10.63899994	-1.61825001	5.16649961
10.60550022	-1.70000005	5.24300003
10.60124969	-1.62849998	5.22300005
10.70024967	-1.60825002	5.24499989
10.58024979	-1.56949997	5.21724987
10.62125015	-1.56175005	5.24574995
10.68124962	-1.56050003	5.24449968
10.61975002	-1.48399997	5.23374987
10.66425037	-1.52100003	5.20849991
10.68624973	-1.49849999	5.24874973
10.6222496	-1.53875005	5.29024982
10.60875034	-1.4885	5.30299997
10.58300018	-1.55400002	5.33199978
10.36699963	-1.74650002	5.40374994
10.33425045	-1.77474999	5.4347496
10.49050045	-1.74975002	5.39099979
10.33574963	-1.70099998	5.40399981
10.39824963	-1.70624995	5.43149996
10.35974979	-1.64174998	5.3915
10.33825016	-1.60150003	5.41400003
10.38624954	-1.64199996	5.43650007
10.42475033	-1.60150003	5.4369998
10.33675003	-1.66700006	5.45549965
10.35925007	-1.71724999	5.50874996
10.38424969	-1.68025005	5.47399998
10.33075047	-1.61800003	5.46574974
10.43099976	-1.63775003	5.47774982
10.37625027	-1.625	5.48775005
10.45324993	-1.66775	5.40824986
10.43249989	-1.68774998	5.50549984
10.47675037	-1.60424995	5.47024965
10.36725044	-1.54999995	5.39874983
10.33325005	-1.48699999	5.38800001
10.36550045	-1.49975002	5.42649984
10.42300034	-1.50625002	5.43575001
10.34449959	-1.53999996	5.46799994
10.39824963	-1.57624996	5.50174999
10.35900021	-1.50849998	5.50750017
10.39424992	-1.47500002	5.46374989
10.49625015	-1.53725004	5.40199995
10.46224976	-1.49475002	5.39349985
10.52700043	-1.52275002	5.43974972
10.43774986	-1.53925002	5.47699976
10.47299957	-1.4885	5.44949961
10.45349979	-1.49650002	5.5085001
10.3114996	-1.70624995	5.52425003
10.35050011	-1.66875005	5.53174973
10.36699963	-1.61199999	5.5454998
10.40075016	-1.63925004	5.57375002
10.33549976	-1.71749997	5.63700008
10.36450005	-1.66649997	5.62274981
10.34974957	-1.62175	5.60449982
10.40849972	-1.61874998	5.62674999
10.32474995	-1.5675	5.55100012
10.38974953	-1.57124996	5.56624985
10.34500027	-1.51975	5.56825018
10.39925003	-1.52024996	5.54874992
10.32400036	-1.59325004	5.63849974
10.33574963	-1.54075003	5.63000011
10.39449978	-1.54024994	5.63775015
10.36725044	-1.49724996	5.62125015
10.41775036	-1.50625002	5.60774994
10.45699978	-1.57249999	5.51725006
10.48925018	-1.57574999	5.55674982
10.47200012	-1.50999999	5.57375002
10.54874992	-1.50600004	5.54374981
10.44550037	-1.54750001	5.63000011
10.49524975	-1.53725004	5.62874985
10.54699993	-1.55200005	5.61000013
10.52375031	-1.48975003	5.60400009
10.65925026	-1.60500002	5.63199997
10.59175014	-1.58774996	5.54024982
10.58749962	-1.53699994	5.5619998
10.59175014	-1.47749996	5.56474972
10.64550018	-1.48099995	5.54474974
10.57024956	-1.51275003	5.63324976
10.62125015	-1.50475001	5.63000011
10.68449974	-1.48325002	5.57800007
10.6789999	-1.52174997	5.63700008
10.7329998	-1.48300004	5.52925014
10.71549988	-1.58949995	5.62150002
10.73900032	-1.53725004	5.6312499
10.78050041	-1.54124999	5.59849977
10.32199955	-1.40999997	5.18624973
10.42975044	-1.43850005	5.16575003
10.35350037	-1.34825003	5.18424988
10.35175037	-1.44949996	5.2159996
10.39150047	-1.43624997	5.24799967
10.55125046	-1.42674994	5.14649963
10.50174999	-1.42250001	5.18225002
10.47949982	-1.44124997	5.24599981
10.54249954	-1.41974998	5.23024988
10.4744997	-1.39374995	5.22300005
10.4942503	-1.34625006	5.22024965
10.53925037	-1.36925006	5.24599981
10.33500004	-1.222	5.18199968
10.42749977	-1.25399995	5.14925003
10.39099979	-1.22850001	5.19024992
10.40674973	-1.33249998	5.22475004
10.35700035	-1.26999998	5.23049974
10.35149956	-1.21875	5.23074961
10.41625023	-1.25	5.24749994
10.45600033	-1.32025003	5.17350006
10.49400043	-1.28024995	5.17799997
10.46350002	-1.23975003	5.18924999
10.55799961	-1.27600002	5.16274977
10.53575039	-1.23399997	5.18524981
10.46350002	-1.29225004	5.21999979
10.52375031	-1.2895	5.22799969
10.46675014	-1.22825003	5.23874998
10.53299999	-1.24175	5.24799967
10.36950016	-1.41575003	5.3125
10.42749977	-1.41925001	5.29324961
10.3465004	-1.40125	5.25874996
10.35849953	-1.45749998	5.34599972
10.42450047	-1.44550002	5.34124994
10.33450031	-1.38775003	5.34149981
10.40124989	-1.37349999	5.37899971
10.52499962	-1.42750001	5.27899981
10.5597496	-1.41725004	5.31574965
10.51025009	-1.35500002	5.2869997
10.51274967	-1.43075001	5.34474993
10.47049999	-1.39250004	5.36224985
10.42399979	-1.29674995	5.2807498
10.33275032	-1.26300001	5.29149961
10.36275005	-1.22274995	5.29874992
10.3267498	-1.33350003	5.34800005
10.36699963	-1.30925	5.33049965
10.32874966	-1.21624994	5.34424973
10.38125038	-1.22424996	5.37824965
10.47900009	-1.32000005	5.26074982
10.48050022	-1.28925002	5.30174971
10.5369997	-1.31350005	5.27099991
10.44524956	-1.21825004	5.2869997
10.49575043	-1.24074996	5.29449987
10.46450043	-1.29149997	5.34924984
10.60424995	-1.45175004	5.15024996
10.62349987	-1.40900004	5.16925001
10.64725018	-1.45774996	5.18825006
10.60750008	-1.35000002	5.13625002
10.59175014	-1.45050001	5.20599985
10.59049988	-1.38049996	5.21425009
10.67125034	-1.36099994	5.20674992
10.70374966	-1.41799998	5.18274975
10.71724987	-1.46025002	5.21974993
10.61725044	-1.21624994	5.23074961
10.58699989	-1.44575	5.27524996
10.59025002	-1.46249998	5.34924984
10.59249973	-1.31299996	5.26475
10.60550022	-1.25775003	5.26049995
10.35324955	-1.1645	5.14374971
10.41250038	-1.18474996	5.17875004
10.36149979	-1.12175	5.17024994
10.42949963	-1.12650001	5.16599989
10.32024956	-1.17075002	5.21224976
10.37524986	-1.15799999	5.204
10.38175011	-1.08949995	5.21399975
10.42749977	-1.13824999	5.22825003
10.50549984	-1.18599999	5.15175009
10.49400043	-1.16425002	5.21999979
10.54975033	-1.19075	5.22099972
10.54275036	-1.13900006	5.22049999
10.51825047	-1.08825004	5.19724989
10.53199959	-1.09449995	5.24774981
10.34424973	-1.0575	5.15824986
10.39925003	-1.03250003	5.14099979
10.41775036	-1.06050003	5.18199968
10.34899998	-1.00899994	5.13499975
10.33549976	-1.00425005	5.18849993
10.43050003	-0.9605	5.15599966
10.38549995	-1.00399995	5.19049978
10.37800026	-1.04375005	5.23600006
10.35375023	-0.98000002	5.23874998
10.42625046	-0.96824998	5.20725012
10.44474983	-1.07675004	5.25075006
10.35925007	-1.17750001	5.27724981
10.33425045	-1.12224996	5.26524973
10.33574963	-1.16375005	5.33699989
10.54224968	-1.18525004	5.27125025
10.48250008	-1.03974998	5.28125
10.33950043	-1.43324995	5.38749981
10.32450008	-1.45899999	5.44000006
10.38449955	-1.45099998	5.42074966
10.40600014	-1.41075003	5.44449997
10.33549976	-1.398	5.44350004
10.33500004	-1.449	5.49049997
10.4972496	-1.46475005	5.50899982
10.48775005	-1.35899997	5.50549984
10.35824966	-1.3405	5.4057498
10.33325005	-1.29024994	5.40999985
10.35750008	-1.22749996	5.44399977
10.33950043	-1.30350006	5.47899961
10.41674995	-1.30149996	5.47799969
10.45724964	-1.31274998	5.50874996
10.32250023	-1.46850002	5.56050014
10.40275002	-1.42900002	5.5687499
10.39074993	-1.39300001	5.52675009
10.35525036	-1.43949997	5.6017499
10.37549973	-1.41050005	5.63800001
10.42424965	-1.421	5.61849976
10.32775021	-1.39824998	5.58024979
10.33549976	-1.34724998	5.63374996
